# RUN PARAMETERS: 
# --------------- 
# /home/jchai/.local/bin/run_fishtaco.py {'single_function_filter': None, 'permutation_mode': 'blocks', 'case_label': '1', 'multiple_hypothesis_correction': 'FDR-0.05', 'da_result_file': None, 'write_log': True, 'taxa_to_function_file': None, 'output_pref': 'fishtaco_out', 'map_function_level': 'none', 'max_da_functions_cases_controls': None, 'taxa_abun_file': 'otu_table_l6.txt', 'normalization_mode': 'scale_permuted', 'apply_inference': True, 'residual_mode': 'remove_residual', 'taxa_assessment_method': 'single_taxa', 'functional_profile_already_corrected_with_musicc': True, 'function_abun_file': 'l3_relative.txt', 'na_rep': 'NA', 'number_of_shapley_orderings_per_taxa': '5', 'perform_inference_on_ko_level': False, 'class_file': 'SampleLable.txt', 'map_function_file': None, 'score_to_compute': 'wilcoxon', 'control_label': '0', 'number_of_permutations': '100', 'max_score_cutoff': '100', 'multi_function_filter_list': None}
#
# LEGEND: 
# ------- 
# a:case-associated and driving case-enrichment; 
# b:case-associated and attenuating case-enrichment; 
# c:control-associated and driving case-enrichment; 
# d:control-associated and attenuating case-enrichment; 
#
# TAXON-LEVEL CONTRIBUTION VALUES: 
# -------------------------------- 
#
Taxa	Antigen_processing_and_presentation	Arachidonic_acid_metabolism	Biosynthesis_of_siderophore_group_nonribosomal_peptides	Biosynthesis_of_unsaturated_fatty_acids	Carbohydrate_digestion_and_absorption	Carbohydrate_metabolism	Chromosome	Cysteine_and_methionine_metabolism	Cytoskeleton_proteins	D_Arginine_and_D_ornithine_metabolism	Flavonoid_biosynthesis	Fructose_and_mannose_metabolism	Glycosyltransferases	Insulin_signaling_pathway	Lipid_metabolism	Other_ion_coupled_transporters	Pathways_in_cancer	Peptidoglycan_biosynthesis	Plant_pathogen_interaction	Progesterone_mediated_oocyte_maturation	Prostate_cancer	Retinol_metabolism	Selenocompound_metabolism	Signal_transduction_mechanisms	Starch_and_sucrose_metabolism	Styrene_degradation	Sulfur_metabolism	Transcription_factors	Transporters	Vibrio_cholerae_pathogenic_cycle	Zeatin_biosynthesis
OTU132_Pyramidobacter	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0128102523044	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0432346015274	c:0.032025630761	d:0.0	d:0.0	c:0.00160128153805	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0208166599947	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU133_Methanobrevibacter	b:-0.0112089707664	b:0.0	b:0.0	b:-0.0224179415327	b:0.0	b:-0.00960768922831	b:-0.0064051261522	b:-0.0128102523044	b:-0.0112089707664	b:0.0	b:0.0	b:-0.0208166599947	b:0.0	b:-0.0208166599947	b:0.0	b:0.0	b:-0.0288230676849	b:-0.0176140969186	b:0.0	b:0.0	b:-0.0064051261522	b:-0.0032025630761	b:-0.0224179415327	b:-0.0112089707664	b:-0.0112089707664	b:0.0	b:0.0	b:0.0	b:-0.00160128153805	b:0.0	b:-0.0208166599947
OTU134_Prevotella	c:0.0176140969186	d:0.0	d:0.0	c:0.00960768922831	d:0.0	d:0.0	d:0.0	c:0.0160128153805	d:0.0	d:0.0	d:0.0	c:0.0112089707664	c:0.0400320384513	c:0.0256205046088	d:0.0	d:0.0	c:0.0240192230708	c:0.0032025630761	d:0.0	d:0.0	c:0.0176140969186	d:0.0	c:0.0400320384513	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.00480384461415
OTU135_Prevotella	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU136_Treponema	b:-0.00480384461415	b:0.0	b:0.0	b:-0.0176140969186	b:-0.00480384461415	b:-0.00480384461415	b:-0.0128102523044	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0064051261522	b:-0.00160128153805	b:-0.0192153784566	b:-0.00960768922831	b:-0.0112089707664	b:-0.0176140969186	a:0.0112089707664	b:0.0	b:-0.0032025630761	b:-0.0112089707664	b:-0.0064051261522	b:-0.0144115338425	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0144115338425	a:0.00160128153805	b:-0.00960768922831	b:-0.0272217861469
OTU137_Escherichia.Shigella	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0064051261522	d:0.0	d:0.0	d:0.0	c:0.0032025630761	d:0.0	d:-0.00960768922831	d:0.0	d:0.0	c:0.0032025630761	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0176140969186	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU138_Prevotella	c:0.0032025630761	c:0.0144115338425	d:0.0	c:0.0112089707664	d:0.0	d:0.0	c:0.00800640769025	c:0.00480384461415	d:0.0	d:0.0	d:0.0	c:0.00480384461415	c:0.0368294753752	c:0.0192153784566	d:0.0	c:0.0160128153805	c:0.0192153784566	c:0.0112089707664	d:0.0	d:0.0	c:0.0112089707664	c:0.00960768922831	c:0.0288230676849	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0448358830654	d:0.0	d:0.0	c:0.0112089707664
OTU139_Bacteroidetes_unclassified	c:0.00480384461415	d:0.0	d:0.0	c:0.030424349223	c:0.00960768922831	d:0.0	d:0.0	d:-0.0032025630761	d:0.0	d:0.0	d:0.0	d:-0.0032025630761	c:0.032025630761	d:-0.00960768922831	d:0.0	d:0.0	c:0.0480384461415	d:0.0	d:0.0	d:0.0	c:0.0160128153805	d:0.0	c:0.0240192230708	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0112089707664
OTU13_Prevotella	b:-0.0208166599947	b:-0.0064051261522	b:0.0	b:-0.0176140969186	b:0.0	b:0.0	b:-0.00960768922831	b:-0.0464371646035	b:0.0	b:0.0	b:0.0	b:-0.0352281938371	b:-0.00800640769025	b:-0.0192153784566	b:0.0	b:-0.00960768922831	b:-0.0384307569132	b:-0.00480384461415	b:0.0	b:0.0	b:-0.0064051261522	b:-0.00160128153805	b:-0.0176140969186	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00960768922831	b:0.0	b:0.0	b:-0.0464371646035
OTU140_Anaerovibrio	b:-0.0208166599947	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00800640769025	b:-0.0272217861469	b:0.0	b:0.0	b:0.0	b:-0.00800640769025	b:-0.00800640769025	b:-0.0192153784566	b:0.0	b:0.0	b:-0.0224179415327	b:-0.0032025630761	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00960768922831	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0432346015274
OTU141_Prevotella	c:0.00800640769025	d:0.0	d:0.0	c:0.0144115338425	c:0.0112089707664	d:0.0	d:0.0	d:-0.00160128153805	d:0.0	d:0.0	d:0.0	d:-0.0032025630761	c:0.030424349223	d:-0.0032025630761	d:0.0	d:0.0	c:0.00480384461415	d:0.0	d:0.0	d:0.0	c:0.0192153784566	d:0.0	c:0.0272217861469	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0240192230708	d:0.0	d:0.0	c:0.0128102523044
OTU142_Bacteroidales_unclassified	c:0.00800640769025	d:0.0	d:0.0	c:0.0144115338425	d:0.0	d:0.0	c:0.00480384461415	c:0.00800640769025	d:0.0	d:0.0	d:0.0	c:0.0128102523044	c:0.0176140969186	c:0.00160128153805	d:0.0	d:0.0	c:0.0064051261522	c:0.0032025630761	d:0.0	d:0.0	c:0.0128102523044	c:0.0064051261522	c:0.0256205046088	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.00960768922831
OTU143_Fibrobacter	c:0.00160128153805	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0032025630761	d:0.0	d:0.0	d:0.0	c:0.0064051261522	c:0.00960768922831	d:-0.00960768922831	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0064051261522	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU144_Saccharofermentans	c:0.0032025630761	c:0.0240192230708	d:0.0	c:0.0192153784566	c:0.00480384461415	c:0.00960768922831	c:0.0112089707664	c:0.0064051261522	d:0.0	d:0.0	d:0.0	c:0.0144115338425	c:0.0064051261522	c:0.00800640769025	d:0.0	c:0.0160128153805	c:0.00480384461415	c:0.0112089707664	c:0.00480384461415	c:0.0032025630761	c:0.0112089707664	c:0.00960768922831	c:0.0256205046088	c:0.0144115338425	d:0.0	d:0.0	d:0.0	c:0.0128102523044	c:0.0064051261522	c:0.00960768922831	c:0.0112089707664
OTU145_Ruminococcaceae_unclassified	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU146_Prevotella	b:-0.00480384461415	b:-0.00800640769025	b:0.0	b:-0.0272217861469	b:-0.00960768922831	b:-0.00960768922831	b:-0.0032025630761	b:-0.0192153784566	b:0.0	b:0.0	b:0.0	b:-0.0224179415327	b:-0.0064051261522	b:-0.0128102523044	b:0.0	b:-0.00960768922831	b:-0.0144115338425	b:-0.00160128153805	b:-0.0032025630761	b:-0.00160128153805	b:-0.0064051261522	b:-0.00160128153805	b:-0.0192153784566	b:-0.0032025630761	b:-0.00800640769025	b:0.0	b:0.0	b:-0.00960768922831	b:-0.00800640769025	b:-0.00800640769025	b:-0.0224179415327
OTU147_Bacteroidales_unclassified	c:0.00800640769025	d:0.0	d:0.0	c:0.0192153784566	d:0.0	d:0.0	d:0.0	c:0.0112089707664	d:0.0	d:0.0	d:0.0	c:0.00480384461415	c:0.0432346015274	c:0.0288230676849	d:0.0	d:0.0	c:0.00480384461415	c:0.0144115338425	d:0.0	d:0.0	c:0.00480384461415	c:0.0112089707664	c:0.0336269122991	d:0.0	d:0.0	d:0.0	d:0.0	c:0.00800640769025	d:0.0	d:0.0	c:0.00960768922831
OTU148_Lachnospiraceae_unclassified	b:-0.00160128153805	b:0.0	b:0.0	b:-0.00800640769025	b:0.0	b:-0.00800640769025	b:0.0	b:-0.0064051261522	b:0.0	b:0.0	b:0.0	b:-0.0112089707664	b:-0.00480384461415	b:-0.0208166599947	b:0.0	b:-0.0064051261522	b:-0.0176140969186	b:-0.0112089707664	b:0.0	b:0.0	b:-0.00160128153805	b:0.0	b:-0.0224179415327	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0160128153805
OTU149_Paraprevotella	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0
OTU14_Prevotella	a:0.339471686067	a:0.296237084539	a:0.208166599947	b:-0.166533279957	a:0.353883219909	b:-0.120096115354	b:-0.137710212272	a:0.339471686067	a:0.326661433762	a:0.542834441399	a:0.461169082959	a:0.267414016854	b:-0.145716619963	a:0.393915258361	b:-0.12329867843	a:0.361889627599	a:0.339471686067	a:0.350680656833	b:-0.129703804582	b:-0.169735843033	a:0.339471686067	b:-0.104083299973	a:0.281825550697	a:0.208166599947	b:-0.142514056887	b:-0.0176140969186	a:0.249799919936	b:-0.121697396892	b:-0.144115338425	b:-0.136108930734	a:0.374699879904
OTU150_Spirochaetaceae_unclassified	b:-0.0112089707664	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0112089707664	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0064051261522	b:0.0	b:0.0	b:0.0	b:-0.0176140969186	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0
OTU151_Ruminococcaceae_unclassified	c:0.0064051261522	d:0.0	d:0.0	c:0.0144115338425	d:0.0	d:0.0	d:0.0	c:0.0208166599947	d:0.0	d:0.0	d:0.0	c:0.0192153784566	c:0.0368294753752	d:-0.0064051261522	d:0.0	d:0.0	c:0.0192153784566	d:0.0	d:0.0	d:0.0	c:0.0128102523044	d:0.0	c:0.030424349223	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU152_Mitsuokella	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0208166599947	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0064051261522	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0
OTU153_Firmicutes_unclassified	c:0.0032025630761	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0208166599947	d:0.0	d:0.0	d:0.0	c:0.0224179415327	c:0.0288230676849	c:0.0160128153805	d:0.0	d:0.0	c:0.0208166599947	d:0.0	d:0.0	d:0.0	c:0.00480384461415	d:0.0	c:0.0352281938371	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU154_Methanomassiliicoccus	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0352281938371	d:0.0	d:0.0	d:0.0	c:0.032025630761	c:0.0448358830654	d:-0.00960768922831	d:0.0	d:0.0	c:0.00480384461415	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0240192230708	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU155_Lachnospiraceae_unclassified	b:-0.00960768922831	b:-0.0032025630761	b:0.0	b:-0.00960768922831	b:-0.0064051261522	b:-0.00160128153805	b:-0.0064051261522	b:-0.0064051261522	b:-0.00960768922831	b:0.0	b:0.0	b:-0.00960768922831	b:0.0	b:-0.0192153784566	b:0.0	b:0.0	b:-0.0112089707664	b:-0.0064051261522	b:-0.0032025630761	b:-0.00960768922831	b:-0.00960768922831	b:-0.0032025630761	b:-0.00160128153805	a:0.0064051261522	b:-0.0032025630761	b:0.0	b:0.0	b:-0.0064051261522	b:0.0	b:0.0	b:-0.0112089707664
OTU156_Elusimicrobium	c:0.00960768922831	d:0.0	d:0.0	c:0.0144115338425	d:0.0	d:0.0	c:0.0064051261522	c:0.00480384461415	d:0.0	d:0.0	d:0.0	c:0.0064051261522	c:0.0176140969186	c:0.0128102523044	d:0.0	d:0.0	c:0.0064051261522	c:0.0032025630761	d:0.0	d:0.0	c:0.0128102523044	c:0.0064051261522	c:0.0256205046088	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.00480384461415	c:0.0128102523044
OTU157_Saccharofermentans	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU158_Clostridiales_unclassified	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.030424349223	d:0.0	d:0.0	d:0.0	c:0.0272217861469	c:0.0400320384513	d:-0.00960768922831	d:0.0	d:0.0	c:0.0352281938371	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.030424349223	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU159_Lachnospiraceae_unclassified	c:0.00960768922831	c:0.0144115338425	d:0.0	c:0.0112089707664	d:0.0	d:0.0	d:0.0	c:0.00960768922831	d:0.0	d:0.0	d:0.0	c:0.0112089707664	c:0.0112089707664	c:0.0112089707664	d:0.0	d:0.0	c:0.0192153784566	c:0.0112089707664	d:0.0	d:0.0	c:0.0112089707664	d:0.0	c:0.0256205046088	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0176140969186	d:0.0	d:0.0	c:0.0112089707664
OTU15_Prevotellaceae_unclassified	b:-0.030424349223	b:-0.00800640769025	b:0.0	b:-0.0128102523044	b:-0.0032025630761	b:-0.00960768922831	b:-0.0144115338425	b:-0.0176140969186	b:0.0	b:0.0	b:0.0	b:-0.0112089707664	b:-0.0064051261522	b:-0.00480384461415	b:-0.00800640769025	b:-0.00800640769025	b:-0.0192153784566	b:-0.00960768922831	a:0.0144115338425	b:-0.00480384461415	b:-0.0128102523044	b:-0.00800640769025	b:-0.00480384461415	b:-0.0112089707664	b:0.0	b:0.0	b:0.0	b:-0.00800640769025	b:-0.00480384461415	b:-0.0128102523044	b:-0.0144115338425
OTU160_Succiniclasticum	b:-0.00480384461415	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00960768922831	b:0.0	b:0.0	b:0.0	b:-0.0112089707664	b:-0.0064051261522	b:-0.0112089707664	b:0.0	b:0.0	b:-0.0144115338425	b:-0.00160128153805	b:0.0	b:0.0	b:-0.0064051261522	b:0.0	b:-0.00960768922831	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0128102523044
OTU161_Ruminococcus	b:-0.0192153784566	b:0.0	b:0.0	b:-0.00800640769025	b:0.0	b:-0.00800640769025	b:0.0	b:-0.0128102523044	b:0.0	b:0.0	b:0.0	b:-0.0112089707664	b:-0.00480384461415	b:-0.0208166599947	b:0.0	b:0.0	b:-0.0128102523044	b:-0.0112089707664	b:0.0	b:0.0	b:-0.0160128153805	b:0.0	b:-0.0064051261522	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00960768922831
OTU162_Prevotella	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00160128153805	b:-0.00800640769025	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00800640769025	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0
OTU163_Prevotellaceae_unclassified	d:-0.00480384461415	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:-0.00960768922831	d:0.0	d:0.0	d:0.0	d:-0.0112089707664	d:-5.55111512313e-19	d:-0.00480384461415	d:0.0	d:0.0	d:-0.0032025630761	d:0.0	d:0.0	d:0.0	d:-0.0064051261522	d:0.0	c:0.00160128153805	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU164_Clostridium.IV	b:-0.00160128153805	b:0.0	b:0.0	b:-0.0192153784566	b:0.0	b:-0.00960768922831	b:-0.0112089707664	b:-0.0064051261522	b:0.0	b:0.0	b:0.0	b:-0.0112089707664	b:-0.00480384461415	b:-0.0208166599947	b:0.0	b:-0.0160128153805	b:-0.0176140969186	b:-0.0112089707664	b:0.0	b:0.0	b:-0.00160128153805	b:-0.0112089707664	b:-0.0128102523044	b:-0.0032025630761	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00800640769025	b:0.0	b:-0.030424349223
OTU165_Prevotellaceae_unclassified	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00160128153805	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0
OTU166_Clostridiales_unclassified	c:0.0032025630761	c:0.00960768922831	d:0.0	c:0.0112089707664	d:0.0	c:0.00960768922831	c:0.00800640769025	c:0.0064051261522	d:0.0	d:0.0	d:0.0	c:0.00480384461415	c:0.00800640769025	c:0.00480384461415	d:0.0	c:0.0160128153805	c:0.00480384461415	c:0.0112089707664	d:0.0	d:0.0	c:0.0112089707664	c:0.00960768922831	c:0.0064051261522	c:0.0144115338425	d:0.0	d:0.0	d:0.0	c:0.0128102523044	d:0.0	c:0.00960768922831	c:0.0112089707664
OTU167_Veillonellaceae_unclassified	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0256205046088	c:0.0064051261522	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0256205046088	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU168_Methanomicrobium	c:0.00800640769025	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0112089707664	d:0.0	d:0.0	d:0.0	c:0.00480384461415	c:0.0384307569132	c:0.00160128153805	d:0.0	d:0.0	c:0.00480384461415	d:0.0	d:0.0	d:0.0	c:0.00480384461415	d:0.0	c:0.0336269122991	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU169_Bacteroidetes_unclassified	c:0.0032025630761	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0224179415327	d:0.0	d:0.0	d:0.0	c:0.0224179415327	c:0.0160128153805	c:0.0224179415327	d:0.0	d:0.0	c:0.0112089707664	d:0.0	d:0.0	d:0.0	c:0.00480384461415	d:0.0	c:0.0448358830654	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU16_Prevotella	b:-0.182546095338	a:0.712570284433	a:0.742994633656	b:-0.161729435343	b:-0.0848679215167	b:-0.104083299973	b:-0.0880704845928	b:-0.200160192256	b:-0.168134561495	b:-0.00800640769025	a:0.576461353698	b:-0.179343532262	b:-0.140912775348	b:-0.172938406109	b:-0.0864692030547	b:-0.177742250724	b:-0.198558910718	b:-0.155324309191	b:-0.0864692030547	b:-0.0976781738211	b:-0.166533279957	a:0.925540728993	b:-0.184147376876	b:-0.128102523044	b:-0.168134561495	b:-0.0240192230708	b:-0.128102523044	b:-0.169735843033	b:-0.104083299973	b:-0.161729435343	b:-0.128102523044
OTU170_Prevotellaceae_unclassified	b:-0.0256205046088	b:0.0	b:0.0	b:-0.00800640769025	b:0.0	b:-0.00800640769025	b:0.0	b:-0.0064051261522	b:0.0	b:0.0	b:0.0	b:-0.0112089707664	b:-0.0128102523044	b:-0.0112089707664	b:0.0	b:-0.0064051261522	b:-0.0192153784566	b:-0.0112089707664	b:0.0	b:0.0	b:-0.0176140969186	b:0.0	b:-0.00480384461415	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0240192230708
OTU171_Olsenella	b:-0.0240192230708	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00800640769025	b:-0.0128102523044	b:0.0	b:0.0	b:0.0	b:-0.00800640769025	b:-0.00160128153805	b:-0.00800640769025	b:0.0	b:0.0	b:-0.0112089707664	b:-0.0032025630761	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00160128153805	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0576461353698
OTU172_Porphyromonadaceae_unclassified	b:-0.0160128153805	b:0.0	b:0.0	b:-0.0144115338425	b:0.0	b:0.0	b:-0.00800640769025	b:-0.0272217861469	b:0.0	b:0.0	b:0.0	b:-0.0128102523044	b:-0.00160128153805	b:-0.00800640769025	b:0.0	b:0.0	b:-0.0240192230708	b:-0.0032025630761	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00160128153805	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0384307569132
OTU173_Megasphaera	b:-0.0112089707664	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0288230676849	b:0.0	b:0.0	b:-0.0128102523044	b:0.0	b:0.0	b:0.0	b:-0.0160128153805	b:0.0	b:-0.00800640769025	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0
OTU174_Bacteroidetes_unclassified	c:0.0032025630761	c:0.00960768922831	d:0.0	c:0.0064051261522	d:0.0	d:0.0	d:0.0	c:0.00480384461415	d:0.0	d:0.0	d:0.0	c:0.00480384461415	c:0.032025630761	c:0.0208166599947	d:0.0	d:0.0	c:0.00480384461415	c:0.0112089707664	d:0.0	d:0.0	c:0.0112089707664	c:0.00960768922831	c:0.0288230676849	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0128102523044	d:0.0	d:0.0	c:0.00160128153805
OTU175_Prevotella	c:0.0032025630761	c:0.00960768922831	d:0.0	c:0.0064051261522	d:0.0	d:0.0	d:0.0	c:0.00480384461415	d:0.0	d:0.0	d:0.0	c:0.00480384461415	c:0.00800640769025	c:0.00800640769025	d:0.0	d:0.0	d:0.0	c:0.0112089707664	d:0.0	d:0.0	c:0.0112089707664	d:0.0	c:0.0224179415327	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0128102523044	d:0.0	d:0.0	c:0.00160128153805
OTU176_Prevotellaceae_unclassified	c:0.0064051261522	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0128102523044	d:0.0	d:0.0	d:0.0	c:0.0176140969186	c:0.0208166599947	d:-0.00800640769025	d:0.0	d:0.0	c:0.0256205046088	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0256205046088	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU177_Campylobacter	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0160128153805	c:0.0192153784566	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0256205046088	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
OTU178_Bacteroides	c:0.00480384461415	d:0.0	d:0.0	c:0.0256205046088	c:0.00480384461415	d:0.0	d:0.0	d:-0.0128102523044	d:0.0	d:0.0	d:0.0	d:-0.00960768922831	c:0.00960768922831	d:-0.00960768922831	d:0.0	d:0.0	d:-0.0160128153805	d:0.0	d:0.0	d:0.0	c:0.00800640769025	d:0.0	c:0.0368294753752	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0176140969186
OTU179_Ruminococcaceae_unclassified	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00480384461415	b:-0.00480384461415	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0144115338425	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0
